"Points:0","Points:1","Points:2"
-0.009969,-0.0017777,0.39469
-0.009969,-0.0010652,0.39556
-0.009969,-0.00035266,0.3965
-0.011084,-0.0017777,0.3995
-0.011084,-0.0010652,0.3985
-0.011084,-0.00035266,0.3975
-0.011084,-0.0024902,0.39294
-0.011084,-0.0017777,0.39381
-0.011084,-0.0010652,0.39469
-0.011084,-0.00035266,0.39556
-0.012239,-0.0010652,0.3995
-0.012239,-0.00035266,0.3985
-0.012239,-0.0017777,0.39294
-0.012239,-0.0024865,0.392
-0.012239,-0.0010652,0.39381
-0.012239,-0.00035266,0.39469
-0.013438,-0.00035266,0.3995
-0.013438,-0.0010652,0.39294
-0.013438,-0.001774,0.392
-0.013438,-0.0024793,0.391
-0.013438,-0.00035266,0.39381
-0.014689,-0.00035266,0.39294
-0.014689,-0.0010615,0.392
-0.014689,-0.0017668,0.391
-0.014689,-0.002472,0.39
-0.015999,-0.00034903,0.392
-0.015999,-0.0010543,0.391
-0.015999,-0.0017595,0.39
-0.015999,-0.0024648,0.389
-0.017378,-0.00034177,0.391
-0.017378,-0.001047,0.39
-0.017378,-0.0017523,0.389
-0.017378,-0.0024575,0.388
-0.018769,-0.0003352,0.39
-0.018777,-0.0010404,0.389
-0.018784,-0.0017455,0.388
-0.018791,-0.0024507,0.387
-0.020075,-0.00030515,0.389
-0.020111,-0.0010091,0.388
-0.020148,-0.001713,0.387
-0.020185,-0.002417,0.386
-0.021262,-0.00020389,0.388
-0.021351,-0.00090297,0.387
-0.021439,-0.001602,0.386
-0.021528,-0.0023011,0.385
-0.022396,-5.6814e-06,0.387
-0.022544,-0.0006947,0.386
-0.022692,-0.0013837,0.385
-0.02284,-0.0020727,0.384
-0.023528,0.0002939,0.386
-0.023736,-0.00037973,0.385
-0.023944,-0.0010534,0.384
-0.024151,-0.001727,0.383
-0.024648,0.00069653,0.385
-0.024914,4.3682e-05,0.384
-0.025181,-0.00060916,0.383
-0.025447,-0.001262,0.38199
-0.025741,0.0012022,0.384
-0.026065,0.00057549,0.383
-0.026389,-5.1169e-05,0.38199
-0.026712,-0.00067783,0.38099
-0.026795,0.0018082,0.383
-0.027174,0.001213,0.38199
-0.027553,0.00061782,0.38099
-0.027932,2.2615e-05,0.37999
-0.027797,0.0025106,0.38199
-0.028229,0.0019519,0.38099
-0.02866,0.0013932,0.37999
-0.029092,0.00083451,0.37899
-0.028735,0.0033026,0.38099
-0.029216,0.0027851,0.37999
-0.029697,0.0022677,0.37899
-0.030178,0.0017502,0.37798
-0.029599,0.0041761,0.37999
-0.030125,0.003704,0.37899
-0.030651,0.003232,0.37798
-0.031177,0.00276,0.37698
-0.030378,0.0051209,0.37899
-0.030946,0.0046981,0.37798
-0.031513,0.0042753,0.37698
-0.03208,0.0038525,0.37597
-0.031067,0.0061259,0.37798
-0.03167,0.0057555,0.37698
-0.032274,0.0053851,0.37597
-0.032877,0.0050147,0.37497
-0.031659,0.0071788,0.37698
-0.032293,0.0068633,0.37597
-0.032927,0.0065478,0.37497
-0.033562,0.0062323,0.37396
-0.03215,0.0082669,0.37597
-0.03281,0.0080081,0.37497
-0.03347,0.0077493,0.37396
-0.034131,0.0074905,0.37296
-0.03254,0.0093773,0.37497
-0.033221,0.0091764,0.37396
-0.033901,0.0089755,0.37296
-0.034582,0.0087747,0.37195
-0.032829,0.010497,0.37396
-0.033525,0.010355,0.37296
-0.034221,0.010212,0.37195
-0.034917,0.01007,0.37094
-0.033026,0.011679,0.37296
-0.033731,0.011588,0.37195
-0.034437,0.011497,0.37094
-0.035142,0.011405,0.36993
-0.03318,0.013184,0.37195
-0.033889,0.013122,0.37094
-0.034598,0.01306,0.36993
-0.035307,0.012998,0.36892
-0.033341,0.015036,0.37094
-0.03405,0.014981,0.36993
-0.03476,0.014926,0.36892
-0.03547,0.014871,0.36791
-0.033511,0.016988,0.36993
-0.034221,0.016933,0.36892
-0.03493,0.016878,0.36791
-0.03564,0.016823,0.3669
-0.033684,0.018969,0.36892
-0.034393,0.018914,0.36791
-0.035103,0.01886,0.3669
-0.035813,0.018805,0.36588
-0.033858,0.020976,0.36791
-0.034568,0.020921,0.3669
-0.035278,0.020867,0.36588
-0.035988,0.020812,0.36487
-0.034035,0.023004,0.3669
-0.034745,0.022949,0.36588
-0.035455,0.022894,0.36487
-0.036165,0.022839,0.36386
-0.034213,0.025047,0.36588
-0.034923,0.024992,0.36487
-0.035633,0.024937,0.36386
-0.036343,0.024883,0.36284
-0.034392,0.027101,0.36487
-0.035102,0.027046,0.36386
-0.035812,0.026992,0.36284
-0.036522,0.026937,0.36182
-0.034572,0.029161,0.36386
-0.035282,0.029106,0.36284
-0.035992,0.029051,0.36182
-0.036701,0.028997,0.3608
-0.034752,0.031221,0.36284
-0.035461,0.031166,0.36182
-0.036171,0.031111,0.3608
-0.036881,0.031057,0.35978
-0.034931,0.033276,0.36182
-0.035641,0.033222,0.3608
-0.03635,0.033167,0.35978
-0.03706,0.033112,0.35876
-0.035109,0.035322,0.3608
-0.035819,0.035267,0.35978
-0.036529,0.035213,0.35876
-0.037238,0.035158,0.35774
-0.035286,0.037353,0.35978
-0.035996,0.037298,0.35876
-0.036706,0.037243,0.35774
-0.037415,0.037189,0.35672
-0.035485,0.039563,0.35876
-0.036192,0.039486,0.35774
-0.036899,0.03941,0.35672
-0.037607,0.039333,0.35569
-0.035842,0.041826,0.35774
-0.036531,0.041663,0.35672
-0.037219,0.041501,0.35569
-0.037908,0.041339,0.35467
-0.036657,0.044048,0.35672
-0.037292,0.043743,0.35569
-0.037926,0.043438,0.35467
-0.03856,0.043133,0.35364
-0.038062,0.046191,0.35569
-0.0386,0.04574,0.35467
-0.039139,0.045289,0.35364
-0.039677,0.044838,0.35261
-0.039947,0.047926,0.35467
-0.040356,0.047357,0.35364
-0.040766,0.046788,0.35261
-0.041176,0.046219,0.35158
-0.042196,0.049146,0.35364
-0.042453,0.048495,0.35261
-0.042709,0.047843,0.35158
-0.042965,0.047192,0.35055
-0.044474,0.049773,0.35261
-0.044583,0.049079,0.35158
-0.044692,0.048386,0.35055
-0.044801,0.047692,0.34951
-0.046823,0.049939,0.35158
-0.046845,0.049235,0.35055
-0.046867,0.048531,0.34951
-0.046889,0.047826,0.34848
-0.049114,0.049953,0.35055
-0.049114,0.049248,0.34951
-0.049114,0.048543,0.34848
-0.049114,0.047838,0.34744
-0.051104,0.04996,0.34951
-0.051104,0.049255,0.34848
-0.051104,0.04855,0.34744
-0.051104,0.047846,0.3464
-0.053007,0.049968,0.34848
-0.053007,0.049263,0.34744
-0.053007,0.048558,0.3464
-0.053007,0.047853,0.34536
-0.054836,0.049975,0.34744
-0.054836,0.049271,0.3464
-0.054836,0.048566,0.34536
-0.054836,0.047861,0.34432
-0.056604,0.049983,0.3464
-0.056604,0.049278,0.34536
-0.056604,0.048573,0.34432
-0.056604,0.047868,0.34328
-0.058321,0.049991,0.34536
-0.058321,0.049286,0.34432
-0.058321,0.048581,0.34328
-0.058321,0.047876,0.34223
-0.06,0.049998,0.34432
-0.06,0.049293,0.34328
-0.06,0.048588,0.34223
-0.06,0.047883,0.34118
-0.061652,0.050006,0.34328
-0.061652,0.049301,0.34223
-0.061652,0.048596,0.34118
-0.061652,0.047891,0.34013
-0.077325,0.049945,0.35158
-0.075769,0.049953,0.35055
-0.074214,0.04996,0.34951
-0.072658,0.049968,0.34848
-0.071103,0.049975,0.34744
-0.069547,0.049983,0.3464
-0.067991,0.049991,0.34536
-0.066436,0.049998,0.34432
-0.06488,0.050006,0.34328
-0.063288,0.050013,0.34223
-0.077325,0.04924,0.35055
-0.075769,0.049248,0.34951
-0.074214,0.049255,0.34848
-0.072658,0.049263,0.34744
-0.071103,0.049271,0.3464
-0.069547,0.049278,0.34536
-0.067991,0.049286,0.34432
-0.066436,0.049293,0.34328
-0.06488,0.049301,0.34223
-0.063288,0.049308,0.34118
-0.077325,0.048535,0.34951
-0.075769,0.048543,0.34848
-0.074214,0.04855,0.34744
-0.072658,0.048558,0.3464
-0.071103,0.048566,0.34536
-0.069547,0.048573,0.34432
-0.067991,0.048581,0.34328
-0.066436,0.048588,0.34223
-0.06488,0.048596,0.34118
-0.063288,0.048604,0.34013
-0.077325,0.04783,0.34848
-0.075769,0.047838,0.34744
-0.074214,0.047846,0.3464
-0.072658,0.047853,0.34536
-0.071103,0.047861,0.34432
-0.069547,0.047868,0.34328
-0.067991,0.047876,0.34223
-0.066436,0.047883,0.34118
-0.06488,0.047891,0.34013
-0.063288,0.047899,0.33908
-0.0057954,-0.0048464,0.3995
-0.0048397,-0.0056464,0.39951
-0.0039334,-0.0064464,0.39953
-0.0057954,-0.0040464,0.3985
-0.0048297,-0.0048464,0.39853
-0.0039066,-0.0056464,0.39857
-0.0030127,-0.0064464,0.39861
-0.0057954,-0.0032464,0.3975
-0.0048089,-0.0040464,0.39754
-0.0038424,-0.0048464,0.39757
-0.0029742,-0.0056464,0.39768
-0.0021967,-0.0064464,0.3977
-0.0057954,-0.0024902,0.3965
-0.0048075,-0.0032464,0.39659
-0.0039165,-0.0040464,0.39667
-0.0046364,-0.0040464,0.39584
-0.0040534,-0.0048464,0.3961
-0.0031914,-0.0048464,0.39642
-0.0041939,-0.0048464,0.39527
-0.00364,-0.0056464,0.3958
-0.0026126,-0.0056464,0.39594
-0.002605,-0.0056464,0.39701
-0.003647,-0.0056464,0.39472
-0.003109,-0.0064464,0.39534
-0.002106,-0.0064464,0.39553
-0.0020602,-0.0064464,0.39645
-0.0030366,-0.0064464,0.39423
-0.0068044,-0.0040464,0.3995
-0.0068044,-0.0032464,0.3985
-0.0068044,-0.0024902,0.3975
-0.0068044,-0.0024902,0.39556
-0.0068044,-0.0017777,0.3965
-0.0078336,-0.0032464,0.3995
-0.0078336,-0.0024902,0.3985
-0.0078336,-0.0017777,0.3975
-0.0078336,-0.0024902,0.39469
-0.0078336,-0.0017777,0.39556
-0.0078336,-0.0010652,0.3965
-0.008887,-0.0024902,0.3995
-0.008887,-0.0017777,0.3985
-0.008887,-0.0010652,0.3975
-0.008887,-0.0024902,0.39381
-0.008887,-0.0017777,0.39469
-0.008887,-0.0010652,0.39556
-0.008887,-0.00035266,0.3965
-0.009969,-0.0017777,0.3995
-0.009969,-0.0010652,0.3985
-0.009969,-0.00035266,0.3975
-0.009969,-0.0024902,0.39294
-0.009969,-0.0017777,0.39381
-0.009969,-0.0010652,0.39469
-0.009969,-0.00035266,0.39556
-0.011084,-0.0010652,0.3995
-0.011084,-0.00035266,0.3985
-0.011084,-0.0017777,0.39294
-0.011084,-0.0024865,0.392
-0.011084,-0.0010652,0.39381
-0.011084,-0.00035266,0.39469
-0.012239,-0.00035266,0.3995
-0.012239,-0.0010652,0.39294
-0.012239,-0.001774,0.392
-0.012239,-0.0024793,0.391
-0.012239,-0.00035266,0.39381
-0.013438,-0.00035266,0.39294
-0.013438,-0.0010615,0.392
-0.013438,-0.0017668,0.391
-0.013438,-0.002472,0.39
-0.014689,-0.00034903,0.392
-0.014689,-0.0010543,0.391
-0.014689,-0.0017595,0.39
-0.014689,-0.0024648,0.389
-0.015999,-0.00034177,0.391
-0.015999,-0.001047,0.39
-0.015999,-0.0017523,0.389
-0.015999,-0.0024575,0.388
-0.017378,-0.00033451,0.39
-0.017378,-0.0010398,0.389
-0.017378,-0.001745,0.388
-0.017378,-0.0024502,0.387
-0.018769,-0.00032794,0.389
-0.018777,-0.0010331,0.388
-0.018784,-0.0017383,0.387
-0.018791,-0.0024434,0.386
-0.020075,-0.00029788,0.388
-0.020111,-0.0010018,0.387
-0.020148,-0.0017058,0.386
-0.020185,-0.0024097,0.385
-0.021262,-0.00019662,0.387
-0.021351,-0.0008957,0.386
-0.021439,-0.0015948,0.385
-0.021528,-0.0022939,0.384
-0.022396,1.5838e-06,0.386
-0.022544,-0.00068743,0.385
-0.022692,-0.0013764,0.384
-0.02284,-0.0020654,0.383
-0.023528,0.00030117,0.385
-0.023736,-0.00037246,0.384
-0.023944,-0.0010461,0.383
-0.024151,-0.0017197,0.38199
-0.024648,0.00070379,0.384
-0.024914,5.0954e-05,0.383
-0.025181,-0.00060188,0.38199
-0.025447,-0.0012547,0.38099
-0.025741,0.0012094,0.383
-0.026065,0.00058277,0.38199
-0.026389,-4.3892e-05,0.38099
-0.026712,-0.00067055,0.37999
-0.026795,0.0018155,0.38199
-0.027174,0.0012203,0.38099
-0.027553,0.0006251,0.37999
-0.027932,2.9899e-05,0.37899
-0.027797,0.0025179,0.38099
-0.028229,0.0019592,0.37999
-0.02866,0.0014005,0.37899
-0.029092,0.0008418,0.37798
-0.028735,0.0033099,0.37999
-0.029216,0.0027924,0.37899
-0.029697,0.0022749,0.37798
-0.030178,0.0017575,0.37698
-0.029599,0.0041833,0.37899
-0.030125,0.0037113,0.37798
-0.030651,0.0032393,0.37698
-0.031177,0.0027673,0.37597
-0.030378,0.0051282,0.37798
-0.030946,0.0047054,0.37698
-0.031513,0.0042826,0.37597
-0.03208,0.0038598,0.37497
-0.031067,0.0061332,0.37698
-0.03167,0.0057628,0.37597
-0.032274,0.0053924,0.37497
-0.032877,0.005022,0.37396
-0.031659,0.0071861,0.37597
-0.032293,0.0068706,0.37497
-0.032927,0.0065551,0.37396
-0.033562,0.0062396,0.37296
-0.03215,0.0082742,0.37497
-0.03281,0.0080154,0.37396
-0.03347,0.0077566,0.37296
-0.034131,0.0074979,0.37195
-0.03254,0.0093846,0.37396
-0.033221,0.0091837,0.37296
-0.033901,0.0089828,0.37195
-0.034582,0.008782,0.37094
-0.032829,0.010504,0.37296
-0.033525,0.010362,0.37195
-0.034221,0.010219,0.37094
-0.034917,0.010077,0.36993
-0.033026,0.011687,0.37195
-0.033731,0.011595,0.37094
-0.034437,0.011504,0.36993
-0.035142,0.011413,0.36892
-0.03318,0.013191,0.37094
-0.033889,0.013129,0.36993
-0.034598,0.013067,0.36892
-0.035307,0.013005,0.36791
-0.033341,0.015043,0.36993
-0.03405,0.014988,0.36892
-0.03476,0.014934,0.36791
-0.03547,0.014879,0.3669
-0.033511,0.016995,0.36892
-0.034221,0.01694,0.36791
-0.03493,0.016885,0.3669
-0.03564,0.016831,0.36588
-0.033684,0.018977,0.36791
-0.034393,0.018922,0.3669
-0.035103,0.018867,0.36588
-0.035813,0.018812,0.36487
-0.033858,0.020983,0.3669
-0.034568,0.020929,0.36588
-0.035278,0.020874,0.36487
-0.035988,0.020819,0.36386
-0.034035,0.023011,0.36588
-0.034745,0.022956,0.36487
-0.035455,0.022901,0.36386
-0.036165,0.022847,0.36284
-0.034213,0.025054,0.36487
-0.034923,0.025,0.36386
-0.035633,0.024945,0.36284
-0.036343,0.02489,0.36182
-0.034392,0.027108,0.36386
-0.035102,0.027054,0.36284
-0.035812,0.026999,0.36182
-0.036522,0.026944,0.3608
-0.034572,0.029168,0.36284
-0.035282,0.029113,0.36182
-0.035992,0.029059,0.3608
-0.036701,0.029004,0.35978
-0.034752,0.031228,0.36182
-0.035461,0.031174,0.3608
-0.036171,0.031119,0.35978
-0.036881,0.031064,0.35876
-0.034931,0.033284,0.3608
-0.035641,0.033229,0.35978
-0.03635,0.033174,0.35876
-0.03706,0.03312,0.35774
-0.035109,0.035329,0.35978
-0.035819,0.035275,0.35876
-0.036529,0.03522,0.35774
-0.037238,0.035165,0.35672
-0.035286,0.03736,0.35876
-0.035996,0.037305,0.35774
-0.036706,0.037251,0.35672
-0.037415,0.037196,0.35569
-0.035485,0.03957,0.35774
-0.036192,0.039494,0.35672
-0.036899,0.039417,0.35569
-0.037607,0.039341,0.35467
-0.035842,0.041833,0.35672
-0.036531,0.041671,0.35569
-0.037219,0.041508,0.35467
-0.037908,0.041346,0.35364
-0.036657,0.044056,0.35569
-0.037292,0.043751,0.35467
-0.037926,0.043445,0.35364
-0.03856,0.04314,0.35261
-0.038062,0.046199,0.35467
-0.0386,0.045748,0.35364
-0.039139,0.045297,0.35261
-0.039677,0.044846,0.35158
-0.039947,0.047933,0.35364
-0.040356,0.047364,0.35261
-0.040766,0.046796,0.35158
-0.041176,0.046227,0.35055
-0.042196,0.049154,0.35261
-0.042453,0.048502,0.35158
-0.042709,0.047851,0.35055
-0.042965,0.047199,0.34951
-0.044474,0.04978,0.35158
-0.044583,0.049087,0.35055
-0.044692,0.048393,0.34951
-0.044801,0.0477,0.34848
-0.046823,0.049947,0.35055
-0.046845,0.049242,0.34951
-0.046867,0.048538,0.34848
-0.046889,0.047834,0.34744
-0.049114,0.04996,0.34951
-0.049114,0.049255,0.34848
-0.049114,0.04855,0.34744
-0.049114,0.047846,0.3464
-0.051104,0.049968,0.34848
-0.051104,0.049263,0.34744
-0.051104,0.048558,0.3464
-0.051104,0.047853,0.34536
-0.053007,0.049975,0.34744
-0.053007,0.049271,0.3464
-0.053007,0.048566,0.34536
-0.053007,0.047861,0.34432
-0.054836,0.049983,0.3464
-0.054836,0.049278,0.34536
-0.054836,0.048573,0.34432
-0.054836,0.047868,0.34328
-0.056604,0.049991,0.34536
-0.056604,0.049286,0.34432
-0.056604,0.048581,0.34328
-0.056604,0.047876,0.34223
-0.058321,0.049998,0.34432
-0.058321,0.049293,0.34328
-0.058321,0.048588,0.34223
-0.058321,0.047883,0.34118
-0.06,0.050006,0.34328
-0.06,0.049301,0.34223
-0.06,0.048596,0.34118
-0.06,0.047891,0.34013
-0.061652,0.050013,0.34223
-0.061652,0.049308,0.34118
-0.061652,0.048604,0.34013
-0.061652,0.047899,0.33908
-0.077325,0.049953,0.35055
-0.075769,0.04996,0.34951
-0.074214,0.049968,0.34848
-0.072658,0.049975,0.34744
-0.071103,0.049983,0.3464
-0.069547,0.049991,0.34536
-0.067991,0.049998,0.34432
-0.066436,0.050006,0.34328
-0.06488,0.050013,0.34223
-0.063288,0.050021,0.34118
-0.077325,0.049248,0.34951
-0.075769,0.049255,0.34848
-0.074214,0.049263,0.34744
-0.072658,0.049271,0.3464
-0.071103,0.049278,0.34536
-0.069547,0.049286,0.34432
-0.067991,0.049293,0.34328
-0.066436,0.049301,0.34223
-0.06488,0.049308,0.34118
-0.063288,0.049316,0.34013
-0.077325,0.048543,0.34848
-0.075769,0.04855,0.34744
-0.074214,0.048558,0.3464
-0.072658,0.048566,0.34536
-0.071103,0.048573,0.34432
-0.069547,0.048581,0.34328
-0.067991,0.048588,0.34223
-0.066436,0.048596,0.34118
-0.06488,0.048604,0.34013
-0.063288,0.048611,0.33908
-0.077325,0.047838,0.34744
-0.075769,0.047846,0.3464
-0.074214,0.047853,0.34536
-0.072658,0.047861,0.34432
-0.071103,0.047868,0.34328
-0.069547,0.047876,0.34223
-0.067991,0.047883,0.34118
-0.066436,0.047891,0.34013
-0.06488,0.047899,0.33908
-0.063288,0.047906,0.33803
-0.0057954,-0.0040464,0.3995
-0.0048397,-0.0048464,0.39951
-0.0039334,-0.0056464,0.39953
-0.0030295,-0.0064464,0.39955
-0.0057954,-0.0032464,0.3985
-0.0048297,-0.0040464,0.39853
-0.0039066,-0.0048464,0.39857
-0.0030127,-0.0056464,0.39861
-0.0021344,-0.0064464,0.39863
-0.0057954,-0.0024902,0.3975
-0.0048089,-0.0032464,0.39754
-0.0038424,-0.0040464,0.39757
-0.0029742,-0.0048464,0.39768
-0.0021967,-0.0056464,0.3977
-0.00131,-0.0064464,0.39763
-0.0057954,-0.0024902,0.39556
-0.0057954,-0.0017777,0.3965
-0.0048075,-0.0024902,0.39659
-0.0039165,-0.0032464,0.39667
-0.0046364,-0.0032464,0.39584
-0.0040534,-0.0040464,0.3961
-0.0031914,-0.0040464,0.39642
-0.0041939,-0.0040464,0.39527
-0.00364,-0.0048464,0.3958
-0.0026126,-0.0048464,0.39594
-0.002605,-0.0048464,0.39701
-0.003647,-0.0048464,0.39472
-0.003109,-0.0056464,0.39534
-0.002106,-0.0056464,0.39553
-0.0020602,-0.0056464,0.39645
-0.0030366,-0.0056464,0.39423
-0.0025564,-0.0064464,0.39491
-0.0017985,-0.0064464,0.39595
-0.0015082,-0.0064464,0.3952
-0.0012904,-0.0064464,0.39669
-0.0023568,-0.0064464,0.39382
-0.0068044,-0.0032464,0.3995
-0.0068044,-0.0024902,0.3985
-0.0068044,-0.0017777,0.3975
-0.0068044,-0.0024902,0.39469
-0.0068044,-0.0017777,0.39556
-0.0068044,-0.0010652,0.3965
-0.0078336,-0.0024902,0.3995
-0.0078336,-0.0017777,0.3985
-0.0078336,-0.0010652,0.3975
-0.0078336,-0.0024902,0.39381
-0.0078336,-0.0017777,0.39469
-0.0078336,-0.0010652,0.39556
-0.0078336,-0.00035266,0.3965
-0.008887,-0.0017777,0.3995
-0.008887,-0.0010652,0.3985
-0.008887,-0.00035266,0.3975
-0.008887,-0.0024902,0.39294
-0.008887,-0.0017777,0.39381
-0.008887,-0.0010652,0.39469
-0.008887,-0.00035266,0.39556
-0.009969,-0.0010652,0.3995
-0.009969,-0.00035266,0.3985
-0.009969,-0.0017777,0.39294
-0.009969,-0.0024865,0.392
-0.009969,-0.0010652,0.39381
-0.009969,-0.00035266,0.39469
-0.011084,-0.00035266,0.3995
-0.011084,-0.0010652,0.39294
-0.011084,-0.001774,0.392
-0.011084,-0.0024793,0.391
-0.011084,-0.00035266,0.39381
-0.012239,-0.00035266,0.39294
-0.012239,-0.0010615,0.392
-0.012239,-0.0017668,0.391
-0.012239,-0.002472,0.39
-0.013438,-0.00034903,0.392
-0.013438,-0.0010543,0.391
-0.013438,-0.0017595,0.39
-0.013438,-0.0024648,0.389
-0.014689,-0.00034177,0.391
-0.014689,-0.001047,0.39
-0.014689,-0.0017523,0.389
-0.014689,-0.0024575,0.388
-0.015999,-0.00033451,0.39
-0.015999,-0.0010398,0.389
-0.015999,-0.001745,0.388
-0.015999,-0.0024502,0.387
-0.017378,-0.00032725,0.389
-0.017378,-0.0010325,0.388
-0.017378,-0.0017377,0.387
-0.017378,-0.002443,0.386
-0.018769,-0.00032067,0.388
-0.018777,-0.0010258,0.387
-0.018784,-0.001731,0.386
-0.018791,-0.0024362,0.385
-0.020075,-0.00029062,0.387
-0.020111,-0.00099456,0.386
-0.020148,-0.0016985,0.385
-0.020185,-0.0024024,0.384
-0.021262,-0.00018936,0.386
-0.021351,-0.00088844,0.385
-0.021439,-0.0015875,0.384
-0.021528,-0.0022866,0.383
-0.022396,8.8509e-06,0.385
-0.022544,-0.00068016,0.384
-0.022692,-0.0013692,0.383
-0.02284,-0.0020582,0.38199
-0.023528,0.00030844,0.384
-0.023736,-0.00036519,0.383
-0.023944,-0.0010388,0.38199
-0.024151,-0.0017124,0.38099
-0.024648,0.00071107,0.383
-0.024914,5.8228e-05,0.38199
-0.025181,-0.00059461,0.38099
-0.025447,-0.0012474,0.37999
-0.025741,0.0012167,0.38199
-0.026065,0.00059004,0.38099
-0.026389,-3.6611e-05,0.37999
-0.026712,-0.00066326,0.37899
-0.026795,0.0018228,0.38099
-0.027174,0.0012276,0.37999
-0.027553,0.00063238,0.37899
-0.027932,3.7186e-05,0.37798
-0.027797,0.0025252,0.37999
-0.028229,0.0019665,0.37899
-0.02866,0.0014078,0.37798
-0.029092,0.00084909,0.37698
-0.028735,0.0033172,0.37899
-0.029216,0.0027997,0.37798
-0.029697,0.0022822,0.37698
-0.030178,0.0017648,0.37597
-0.029599,0.0041906,0.37798
-0.030125,0.0037186,0.37698
-0.030651,0.0032466,0.37597
-0.031177,0.0027746,0.37497
-0.030378,0.0051355,0.37698
-0.030946,0.0047127,0.37597
-0.031513,0.0042899,0.37497
-0.03208,0.0038671,0.37396
-0.031067,0.0061405,0.37597
-0.03167,0.0057701,0.37497
-0.032274,0.0053997,0.37396
-0.032877,0.0050293,0.37296
-0.031659,0.0071934,0.37497
-0.032293,0.0068779,0.37396
-0.032927,0.0065624,0.37296
-0.033562,0.0062469,0.37195
-0.03215,0.0082815,0.37396
-0.03281,0.0080227,0.37296
-0.03347,0.0077639,0.37195
-0.034131,0.0075052,0.37094
-0.03254,0.0093919,0.37296
-0.033221,0.009191,0.37195
-0.033901,0.0089902,0.37094
-0.034582,0.0087893,0.36993
-0.032829,0.010512,0.37195
-0.033525,0.010369,0.37094
-0.034221,0.010227,0.36993
-0.034917,0.010084,0.36892
-0.033026,0.011694,0.37094
-0.033731,0.011603,0.36993
-0.034437,0.011511,0.36892
-0.035142,0.01142,0.36791
-0.03318,0.013199,0.36993
-0.033889,0.013137,0.36892
-0.034598,0.013075,0.36791
-0.035307,0.013013,0.3669
-0.033341,0.01505,0.36892
-0.03405,0.014996,0.36791
-0.03476,0.014941,0.3669
-0.03547,0.014886,0.36588
-0.033511,0.017002,0.36791
-0.034221,0.016948,0.3669
-0.03493,0.016893,0.36588
-0.03564,0.016838,0.36487
-0.033684,0.018984,0.3669
-0.034393,0.018929,0.36588
-0.035103,0.018874,0.36487
-0.035813,0.01882,0.36386
-0.033858,0.020991,0.36588
-0.034568,0.020936,0.36487
-0.035278,0.020881,0.36386
-0.035988,0.020827,0.36284
-0.034035,0.023018,0.36487
-0.034745,0.022964,0.36386
-0.035455,0.022909,0.36284
-0.036165,0.022854,0.36182
-0.034213,0.025062,0.36386
-0.034923,0.025007,0.36284
-0.035633,0.024952,0.36182
-0.036343,0.024897,0.3608
-0.034392,0.027116,0.36284
-0.035102,0.027061,0.36182
-0.035812,0.027006,0.3608
-0.036522,0.026952,0.35978
-0.034572,0.029175,0.36182
-0.035282,0.029121,0.3608
-0.035992,0.029066,0.35978
-0.036701,0.029011,0.35876
-0.034752,0.031236,0.3608
-0.035461,0.031181,0.35978
-0.036171,0.031126,0.35876
-0.036881,0.031072,0.35774
-0.034931,0.033291,0.35978
-0.035641,0.033236,0.35876
-0.03635,0.033182,0.35774
-0.03706,0.033127,0.35672
-0.035109,0.035337,0.35876
-0.035819,0.035282,0.35774
-0.036529,0.035227,0.35672
-0.037238,0.035173,0.35569
-0.035286,0.037367,0.35774
-0.035996,0.037313,0.35672
-0.036706,0.037258,0.35569
-0.037415,0.037203,0.35467
-0.035485,0.039578,0.35672
-0.036192,0.039501,0.35569
-0.036899,0.039425,0.35467
-0.037607,0.039348,0.35364
-0.035842,0.041841,0.35569
-0.036531,0.041678,0.35467
-0.037219,0.041516,0.35364
-0.037908,0.041354,0.35261
-0.036657,0.044063,0.35467
-0.037292,0.043758,0.35364
-0.037926,0.043453,0.35261
-0.03856,0.043148,0.35158
-0.038062,0.046206,0.35364
-0.0386,0.045755,0.35261
-0.039139,0.045304,0.35158
-0.039677,0.044853,0.35055
-0.039947,0.047941,0.35261
-0.040356,0.047372,0.35158
-0.040766,0.046803,0.35055
-0.041176,0.046234,0.34951
-0.042196,0.049161,0.35158
-0.042453,0.04851,0.35055
-0.042709,0.047858,0.34951
-0.042965,0.047207,0.34848
-0.044474,0.049788,0.35055
-0.044583,0.049094,0.34951
-0.044692,0.048401,0.34848
-0.044801,0.047707,0.34744
-0.046823,0.049954,0.34951
-0.046845,0.04925,0.34848
-0.046867,0.048546,0.34744
